funcPK,equipePK,dataPK,cargoPK,salario,quantidadeLancamentos
58,4,1648,248,9275.85,1
140,3,1648,417,14181.25,1
109,3,1648,155,4468.68,1
151,5,1648,331,1790.37,1
139,4,1648,70,1584.56,1
197,5,1648,254,3551.86,1
130,5,1648,245,3756.63,1
2,3,1648,463,1390.78,1
131,3,1648,326,8024.02,1
200,5,1648,318,8859.78,1
85,3,1648,58,11068.83,1
119,5,1648,74,5708.43,1
9,3,1648,72,10902.97,1
38,5,1648,139,2861.71,1
7,5,1648,431,6027.07,1
65,3,1648,311,3680.3,1
123,5,1648,183,8155.11,1
163,4,1648,77,6624.68,1
125,3,1648,113,5125.98,1
32,7,1648,179,3904.91,1
49,7,1648,452,4578.7,1
129,8,1648,487,2136.28,1
157,7,1648,47,4343.95,1
113,6,1648,40,2904.23,1
105,8,1648,443,3593.68,1
81,8,1648,502,1738.21,1
80,6,1648,494,5250.43,1
194,6,1648,450,14810.09,1
21,8,1648,216,26783.79,1
170,7,1648,421,1251.31,1
177,8,1648,49,2244.85,1
50,8,1648,158,4079.76,1
158,7,1648,105,9023.77,1
107,8,1648,39,10383.16,1
93,7,1648,248,3928.92,1
134,8,1648,143,3427.17,1
108,7,1648,8,4871.98,1
51,7,1648,414,16548.76,1
86,7,1648,198,7892.62,1
77,8,1648,266,3732.45,1
83,8,1648,193,1712.04,1
63,7,1648,493,1343.29,1
31,8,1648,3,9037.95,1
180,8,1648,431,7823.79,1
44,8,1648,24,9199.43,1
68,8,1648,194,7206.13,1
187,8,1648,43,1599.45,1
193,7,1648,210,39283.47,1
1,6,1648,80,20013.64,1
95,7,1648,181,1253.28,1
127,8,1648,54,7814.58,1
27,8,1648,76,1636.67,1
117,8,1648,429,12259.26,1
164,6,1648,169,2331.64,1
142,8,1648,458,5887.59,1
145,6,1648,259,1682.38,1
186,7,1648,422,3778.84,1
14,7,1648,173,3483.0,1
126,8,1648,447,7537.6,1
132,8,1648,171,19319.49,1
72,8,1648,44,4596.92,1
54,6,1648,99,9868.79,1
102,7,1648,256,1737.64,1
191,6,1648,27,9146.08,1
41,6,1648,20,7605.62,1
136,8,1648,244,1612.01,1
98,6,1648,30,7696.92,1
143,7,1648,500,6617.06,1
144,7,1648,246,7836.84,1
114,10,1648,157,2483.72,1
70,9,1648,334,1896.61,1
161,10,1648,15,7530.44,1
133,10,1648,248,5774.47,1
16,10,1648,142,1441.92,1
182,9,1648,105,8813.44,1
165,10,1648,85,1361.63,1
138,9,1648,328,1750.03,1
115,10,1648,529,1303.08,1
153,10,1648,269,7638.28,1
99,9,1648,339,9368.83,1
60,10,1648,152,6693.73,1
3,9,1648,162,9879.56,1
92,9,1648,537,11163.03,1
71,9,1648,515,5431.45,1
23,9,1648,161,3669.12,1
75,9,1648,365,3940.51,1
13,10,1648,144,10046.4,1
84,10,1648,3,9817.72,1
87,10,1648,398,4149.0,1
47,10,1648,516,14509.48,1
12,9,1648,520,2530.41,1
103,9,1648,137,3897.16,1
45,9,1648,402,18192.62,1
8,9,1648,139,1520.92,1
159,9,1648,106,1614.1,1
150,10,1648,376,1575.42,1
167,9,1648,352,1257.23,1
24,9,1648,372,14847.33,1
96,10,1648,255,10637.59,1
25,10,1648,83,5415.86,1
166,10,1648,94,1421.6,1
162,9,1648,378,10711.84,1
154,10,1648,90,12787.53,1
18,10,1648,349,1581.54,1
101,9,1648,249,8911.73,1
57,10,1648,2,7209.92,1
100,10,1648,267,8321.02,1
61,9,1648,528,7704.98,1
52,9,1648,268,3430.69,1
147,2,1679,64,1299.95,1
124,2,1679,329,6752.31,1
175,1,1679,328,2110.43,1
171,1,1679,245,6568.92,1
148,2,1679,65,3670.49,1
5,2,1679,112,1855.55,1
128,1,1679,341,5130.87,1
82,2,1679,43,1321.26,1
28,1,1679,253,1328.35,1
46,1,1679,390,8233.47,1
91,2,1679,233,9109.56,1
176,2,1679,241,1671.24,1
172,1,1679,351,11848.57,1
155,1,1679,121,1668.81,1
19,2,1679,223,1481.88,1
94,1,1679,394,2087.58,1
26,2,1679,350,7635.38,1
55,2,1679,313,2679.61,1
29,1,1679,62,3440.37,1
181,1,1679,249,9235.62,1
118,1,1679,169,1451.11,1
174,1,1679,183,12278.42,1
141,1,1679,63,8469.03,1
188,1,1679,386,12495.85,1
112,2,1679,419,3600.8,1
34,1,1679,16,1361.02,1
69,1,1679,68,3547.08,1
62,1,1679,422,4414.81,1
190,2,1679,254,3403.21,1
17,2,1679,2,4301.54,1
10,2,1679,395,4621.0,1
199,2,1679,116,3919.67,1
76,1,1679,383,4063.07,1
106,2,1679,234,8009.98,1
179,1,1679,12,17549.69,1
111,2,1679,396,8398.7,1
43,1,1679,74,8824.78,1
173,2,1679,53,5483.11,1
183,2,1679,240,19974.95,1
53,2,1679,229,3029.63,1
42,1,1679,177,10647.58,1
116,2,1679,343,4882.98,1
30,2,1679,408,14970.97,1
66,1,1679,115,2542.72,1
35,2,1679,412,1494.53,1
195,2,1679,306,11969.68,1
104,2,1679,36,11820.52,1
73,1,1679,163,1723.42,1
48,1,1679,270,12493.45,1
33,1,1679,27,7641.58,1
135,5,1679,94,1497.73,1
184,3,1679,69,8499.77,1
196,3,1679,125,3731.77,1
78,5,1679,427,1515.36,1
20,5,1679,10,1664.52,1
88,3,1679,87,9409.54,1
39,3,1679,52,3485.46,1
22,3,1679,176,3475.9,1
79,4,1679,142,2151.03,1
37,5,1679,323,3746.73,1
152,3,1679,380,3376.95,1
67,5,1679,40,1398.67,1
192,3,1679,324,15874.85,1
97,3,1679,137,6496.56,1
120,5,1679,303,8201.29,1
122,4,1679,328,1317.44,1
74,4,1679,334,1654.05,1
137,4,1679,17,10066.61,1
4,5,1679,3,8748.45,1
110,3,1679,422,8400.99,1
160,4,1679,54,10598.09,1
40,4,1679,473,5531.58,1
121,3,1679,181,1422.92,1
149,5,1679,171,14459.55,1
90,5,1679,11,6817.1,1
189,5,1679,416,5572.04,1
36,3,1679,13,2778.93,1
156,3,1679,419,4967.46,1
11,3,1679,8,5755.88,1
89,3,1679,149,6115.21,1
185,3,1679,146,4633.47,1
169,3,1679,471,8550.73,1
15,3,1679,335,3786.22,1
168,5,1679,252,12240.81,1
56,4,1679,414,9678.27,1
198,3,1679,80,3912.7,1
59,5,1679,50,4486.06,1
6,5,1679,44,4309.6,1
178,4,1679,330,22058.66,1
64,5,1679,257,3684.14,1
146,5,1679,479,7211.87,1
58,4,1679,248,9275.85,1
140,3,1679,417,14181.25,1
109,3,1679,155,4468.68,1
151,5,1679,331,1790.37,1
139,4,1679,70,1584.56,1
197,5,1679,254,3551.86,1
130,5,1679,245,3756.63,1
2,3,1679,463,1390.78,1
131,3,1679,326,8024.02,1
200,5,1679,318,8859.78,1
85,3,1679,58,11068.83,1
119,5,1679,74,5708.43,1
9,3,1679,72,10902.97,1
38,5,1679,139,2861.71,1
7,5,1679,431,6027.07,1
65,3,1679,311,3680.3,1
123,5,1679,183,8155.11,1
163,4,1679,77,6624.68,1
125,3,1679,113,5125.98,1
32,7,1679,179,3904.91,1
49,7,1679,452,4578.7,1
129,8,1679,487,2136.28,1
157,7,1679,47,4343.95,1
113,6,1679,40,2904.23,1
105,8,1679,443,3593.68,1
81,8,1679,502,1738.21,1
80,6,1679,494,5250.43,1
194,6,1679,450,14810.09,1
21,8,1679,216,26783.79,1
170,7,1679,421,1251.31,1
177,8,1679,49,2244.85,1
50,8,1679,158,4079.76,1
158,7,1679,105,9023.77,1
107,8,1679,39,10383.16,1
93,7,1679,248,3928.92,1
134,8,1679,143,3427.17,1
108,7,1679,8,4871.98,1
51,7,1679,414,16548.76,1
86,7,1679,198,7892.62,1
77,8,1679,266,3732.45,1
83,8,1679,193,1712.04,1
63,7,1679,493,1343.29,1
31,8,1679,3,9037.95,1
180,8,1679,431,7823.79,1
44,8,1679,24,9199.43,1
68,8,1679,194,7206.13,1
187,8,1679,43,1599.45,1
193,7,1679,210,39283.47,1
1,6,1679,80,20013.64,1
95,7,1679,181,1253.28,1
127,8,1679,54,7814.58,1
27,8,1679,76,1636.67,1
117,8,1679,429,12259.26,1
164,6,1679,169,2331.64,1
142,8,1679,458,5887.59,1
145,6,1679,259,1682.38,1
186,7,1679,422,3778.84,1
14,7,1679,173,3483.0,1
126,8,1679,447,7537.6,1
132,8,1679,171,19319.49,1
72,8,1679,44,4596.92,1
54,6,1679,99,9868.79,1
102,7,1679,256,1737.64,1
191,6,1679,27,9146.08,1
41,6,1679,20,7605.62,1
136,8,1679,244,1612.01,1
98,6,1679,30,7696.92,1
143,7,1679,500,6617.06,1
144,7,1679,246,7836.84,1
114,10,1679,157,2483.72,1
70,9,1679,334,1896.61,1
161,10,1679,15,7530.44,1
133,10,1679,248,5774.47,1
16,10,1679,142,1441.92,1
182,9,1679,105,8813.44,1
165,10,1679,85,1361.63,1
138,9,1679,328,1750.03,1
115,10,1679,529,1303.08,1
153,10,1679,269,7638.28,1
99,9,1679,339,9368.83,1
60,10,1679,152,6693.73,1
3,9,1679,162,9879.56,1
92,9,1679,537,11163.03,1
71,9,1679,515,5431.45,1
23,9,1679,161,3669.12,1
75,9,1679,365,3940.51,1
13,10,1679,144,10046.4,1
84,10,1679,3,9817.72,1
87,10,1679,398,4149.0,1
47,10,1679,516,14509.48,1
12,9,1679,520,2530.41,1
103,9,1679,137,3897.16,1
45,9,1679,402,18192.62,1
8,9,1679,139,1520.92,1
159,9,1679,106,1614.1,1
150,10,1679,376,1575.42,1
167,9,1679,352,1257.23,1
24,9,1679,372,14847.33,1
96,10,1679,255,10637.59,1
25,10,1679,83,5415.86,1
166,10,1679,94,1421.6,1
162,9,1679,378,10711.84,1
154,10,1679,90,12787.53,1
18,10,1679,349,1581.54,1
101,9,1679,249,8911.73,1
57,10,1679,2,7209.92,1
100,10,1679,267,8321.02,1
61,9,1679,528,7704.98,1
52,9,1679,268,3430.69,1
147,2,1710,64,1299.95,1
124,2,1710,329,6752.31,1
175,1,1710,328,2110.43,1
171,1,1710,245,6568.92,1
148,2,1710,65,3670.49,1
5,2,1710,112,1855.55,1
128,1,1710,341,5130.87,1
82,2,1710,43,1321.26,1
28,1,1710,253,1328.35,1
46,1,1710,390,8233.47,1
91,2,1710,233,9109.56,1
176,2,1710,241,1671.24,1
172,1,1710,351,11848.57,1
155,1,1710,121,1668.81,1
19,2,1710,223,1481.88,1
94,1,1710,394,2087.58,1
26,2,1710,350,7635.38,1
55,2,1710,313,2679.61,1
29,1,1710,62,3440.37,1
181,1,1710,249,9235.62,1
118,1,1710,169,1451.11,1
174,1,1710,183,12278.42,1
141,1,1710,63,8469.03,1
188,1,1710,386,12495.85,1
112,2,1710,419,3600.8,1
34,1,1710,16,1361.02,1
69,1,1710,68,3547.08,1
62,1,1710,422,4414.81,1
190,2,1710,254,3403.21,1
17,2,1710,2,4301.54,1
10,2,1710,395,4621.0,1
199,2,1710,116,3919.67,1
76,1,1710,383,4063.07,1
106,2,1710,234,8009.98,1
179,1,1710,12,17549.69,1
111,2,1710,396,8398.7,1
43,1,1710,74,8824.78,1
173,2,1710,53,5483.11,1
183,2,1710,240,19974.95,1
53,2,1710,229,3029.63,1
42,1,1710,177,10647.58,1
116,2,1710,343,4882.98,1
30,2,1710,408,14970.97,1
66,1,1710,115,2542.72,1
35,2,1710,412,1494.53,1
195,2,1710,306,11969.68,1
104,2,1710,36,11820.52,1
73,1,1710,163,1723.42,1
48,1,1710,270,12493.45,1
33,1,1710,27,7641.58,1
135,5,1710,94,1497.73,1
184,3,1710,69,8499.77,1
196,3,1710,125,3731.77,1
78,5,1710,427,1515.36,1
20,5,1710,10,1664.52,1
88,3,1710,87,9409.54,1
39,3,1710,52,3485.46,1
22,3,1710,176,3475.9,1
79,4,1710,142,2151.03,1
37,5,1710,323,3746.73,1
152,3,1710,380,3376.95,1
67,5,1710,40,1398.67,1
192,3,1710,324,15874.85,1
97,3,1710,137,6496.56,1
120,5,1710,303,8201.29,1
122,4,1710,328,1317.44,1
74,4,1710,334,1654.05,1
137,4,1710,17,10066.61,1
4,5,1710,3,8748.45,1
110,3,1710,422,8400.99,1
160,4,1710,54,10598.09,1
40,4,1710,473,5531.58,1
121,3,1710,181,1422.92,1
149,5,1710,171,14459.55,1
90,5,1710,11,6817.1,1
189,5,1710,416,5572.04,1
36,3,1710,13,2778.93,1
156,3,1710,419,4967.46,1
11,3,1710,8,5755.88,1
89,3,1710,149,6115.21,1
185,3,1710,146,4633.47,1
169,3,1710,471,8550.73,1
15,3,1710,335,3786.22,1
168,5,1710,252,12240.81,1
56,4,1710,414,9678.27,1
198,3,1710,80,3912.7,1
59,5,1710,50,4486.06,1
6,5,1710,44,4309.6,1
178,4,1710,330,22058.66,1
64,5,1710,257,3684.14,1
146,5,1710,479,7211.87,1
58,4,1710,248,9275.85,1
140,3,1710,417,14181.25,1
109,3,1710,155,4468.68,1
151,5,1710,331,1790.37,1
139,4,1710,70,1584.56,1
197,5,1710,254,3551.86,1
130,5,1710,245,3756.63,1
2,3,1710,463,1390.78,1
131,3,1710,326,8024.02,1
200,5,1710,318,8859.78,1
85,3,1710,58,11068.83,1
119,5,1710,74,5708.43,1
9,3,1710,72,10902.97,1
38,5,1710,139,2861.71,1
7,5,1710,431,6027.07,1
65,3,1710,311,3680.3,1
123,5,1710,183,8155.11,1
163,4,1710,77,6624.68,1
125,3,1710,113,5125.98,1
32,7,1710,179,3904.91,1
49,7,1710,452,4578.7,1
129,8,1710,487,2136.28,1
157,7,1710,47,4343.95,1
113,6,1710,40,2904.23,1
105,8,1710,443,3593.68,1
81,8,1710,502,1738.21,1
80,6,1710,494,5250.43,1
194,6,1710,450,14810.09,1
21,8,1710,216,26783.79,1
170,7,1710,421,1251.31,1
177,8,1710,49,2244.85,1
50,8,1710,158,4079.76,1
158,7,1710,105,9023.77,1
107,8,1710,39,10383.16,1
93,7,1710,248,3928.92,1
134,8,1710,143,3427.17,1
108,7,1710,8,4871.98,1
51,7,1710,414,16548.76,1
86,7,1710,198,7892.62,1
77,8,1710,266,3732.45,1
83,8,1710,193,1712.04,1
63,7,1710,493,1343.29,1
31,8,1710,3,9037.95,1
180,8,1710,431,7823.79,1
44,8,1710,24,9199.43,1
68,8,1710,194,7206.13,1
187,8,1710,43,1599.45,1
193,7,1710,210,39283.47,1
1,6,1710,80,20013.64,1
95,7,1710,181,1253.28,1
127,8,1710,54,7814.58,1
27,8,1710,76,1636.67,1
117,8,1710,429,12259.26,1
164,6,1710,169,2331.64,1
142,8,1710,458,5887.59,1
145,6,1710,259,1682.38,1
186,7,1710,422,3778.84,1
14,7,1710,173,3483.0,1
126,8,1710,447,7537.6,1
132,8,1710,171,19319.49,1
72,8,1710,44,4596.92,1
54,6,1710,99,9868.79,1
102,7,1710,256,1737.64,1
191,6,1710,27,9146.08,1
41,6,1710,20,7605.62,1
136,8,1710,244,1612.01,1
98,6,1710,30,7696.92,1
143,7,1710,500,6617.06,1
144,7,1710,246,7836.84,1
114,10,1710,157,2483.72,1
70,9,1710,334,1896.61,1
161,10,1710,15,7530.44,1
133,10,1710,248,5774.47,1
16,10,1710,142,1441.92,1
182,9,1710,105,8813.44,1
165,10,1710,85,1361.63,1
138,9,1710,328,1750.03,1
115,10,1710,529,1303.08,1
153,10,1710,269,7638.28,1
99,9,1710,339,9368.83,1
60,10,1710,152,6693.73,1
3,9,1710,162,9879.56,1
92,9,1710,537,11163.03,1
71,9,1710,515,5431.45,1
23,9,1710,161,3669.12,1
75,9,1710,365,3940.51,1
13,10,1710,144,10046.4,1
84,10,1710,3,9817.72,1
87,10,1710,398,4149.0,1
47,10,1710,516,14509.48,1
12,9,1710,520,2530.41,1
103,9,1710,137,3897.16,1
45,9,1710,402,18192.62,1
8,9,1710,139,1520.92,1
159,9,1710,106,1614.1,1
150,10,1710,376,1575.42,1
167,9,1710,352,1257.23,1
24,9,1710,372,14847.33,1
96,10,1710,255,10637.59,1
25,10,1710,83,5415.86,1
166,10,1710,94,1421.6,1
162,9,1710,378,10711.84,1
154,10,1710,90,12787.53,1
18,10,1710,349,1581.54,1
101,9,1710,249,8911.73,1
57,10,1710,2,7209.92,1
100,10,1710,267,8321.02,1
61,9,1710,528,7704.98,1
52,9,1710,268,3430.69,1
147,2,1740,64,1299.95,1
124,2,1740,329,6752.31,1
175,1,1740,328,2110.43,1
171,1,1740,245,6568.92,1
148,2,1740,65,3670.49,1
5,2,1740,112,1855.55,1
128,1,1740,341,5130.87,1
82,2,1740,43,1321.26,1
28,1,1740,253,1328.35,1
46,1,1740,390,8233.47,1
91,2,1740,233,9109.56,1
176,2,1740,241,1671.24,1
172,1,1740,351,11848.57,1
155,1,1740,121,1668.81,1
19,2,1740,223,1481.88,1
94,1,1740,394,2087.58,1
26,2,1740,350,7635.38,1
55,2,1740,313,2679.61,1
29,1,1740,62,3440.37,1
181,1,1740,249,9235.62,1
118,1,1740,169,1451.11,1
174,1,1740,183,12278.42,1
141,1,1740,63,8469.03,1
188,1,1740,386,12495.85,1
112,2,1740,419,3600.8,1
34,1,1740,16,1361.02,1
69,1,1740,68,3547.08,1
62,1,1740,422,4414.81,1
190,2,1740,254,3403.21,1
17,2,1740,2,4301.54,1
10,2,1740,395,4621.0,1
199,2,1740,116,3919.67,1
76,1,1740,383,4063.07,1
106,2,1740,234,8009.98,1
179,1,1740,12,17549.69,1
111,2,1740,396,8398.7,1
43,1,1740,74,8824.78,1
173,2,1740,53,5483.11,1
183,2,1740,240,19974.95,1
53,2,1740,229,3029.63,1
42,1,1740,177,10647.58,1
116,2,1740,343,4882.98,1
30,2,1740,408,14970.97,1
66,1,1740,115,2542.72,1
35,2,1740,412,1494.53,1
195,2,1740,306,11969.68,1
104,2,1740,36,11820.52,1
73,1,1740,163,1723.42,1
48,1,1740,270,12493.45,1
33,1,1740,27,7641.58,1
135,5,1740,94,1497.73,1
184,3,1740,69,8499.77,1
196,3,1740,125,3731.77,1
78,5,1740,427,1515.36,1
20,5,1740,10,1664.52,1
88,3,1740,87,9409.54,1
39,3,1740,52,3485.46,1
22,3,1740,176,3475.9,1
79,4,1740,142,2151.03,1
37,5,1740,323,3746.73,1
152,3,1740,380,3376.95,1
67,5,1740,40,1398.67,1
192,3,1740,324,15874.85,1
97,3,1740,137,6496.56,1
120,5,1740,303,8201.29,1
122,4,1740,328,1317.44,1
74,4,1740,334,1654.05,1
137,4,1740,17,10066.61,1
4,5,1740,3,8748.45,1
110,3,1740,422,8400.99,1
160,4,1740,54,10598.09,1
40,4,1740,473,5531.58,1
121,3,1740,181,1422.92,1
149,5,1740,171,14459.55,1
90,5,1740,11,6817.1,1
189,5,1740,416,5572.04,1
36,3,1740,13,2778.93,1
156,3,1740,419,4967.46,1
11,3,1740,8,5755.88,1
89,3,1740,149,6115.21,1
185,3,1740,146,4633.47,1
169,3,1740,471,8550.73,1
15,3,1740,335,3786.22,1
168,5,1740,252,12240.81,1
56,4,1740,414,9678.27,1
198,3,1740,80,3912.7,1
59,5,1740,50,4486.06,1
6,5,1740,44,4309.6,1
178,4,1740,330,22058.66,1
64,5,1740,257,3684.14,1
146,5,1740,479,7211.87,1
58,4,1740,248,9275.85,1
140,3,1740,417,14181.25,1
109,3,1740,155,4468.68,1
151,5,1740,331,1790.37,1
139,4,1740,70,1584.56,1
197,5,1740,254,3551.86,1
130,5,1740,245,3756.63,1
2,3,1740,463,1390.78,1
131,3,1740,326,8024.02,1
200,5,1740,318,8859.78,1
85,3,1740,58,11068.83,1
119,5,1740,74,5708.43,1
9,3,1740,72,10902.97,1
38,5,1740,139,2861.71,1
7,5,1740,431,6027.07,1
65,3,1740,311,3680.3,1
123,5,1740,183,8155.11,1
163,4,1740,77,6624.68,1
125,3,1740,113,5125.98,1
32,7,1740,179,3904.91,1
49,7,1740,452,4578.7,1
129,8,1740,487,2136.28,1
157,7,1740,47,4343.95,1
113,6,1740,40,2904.23,1
105,8,1740,443,3593.68,1
81,8,1740,502,1738.21,1
80,6,1740,494,5250.43,1
194,6,1740,450,14810.09,1
21,8,1740,216,26783.79,1
170,7,1740,421,1251.31,1
177,8,1740,49,2244.85,1
50,8,1740,158,4079.76,1
158,7,1740,105,9023.77,1
107,8,1740,39,10383.16,1
93,7,1740,248,3928.92,1
134,8,1740,143,3427.17,1
108,7,1740,8,4871.98,1
51,7,1740,414,16548.76,1
86,7,1740,198,7892.62,1
77,8,1740,266,3732.45,1
83,8,1740,193,1712.04,1
63,7,1740,493,1343.29,1
31,8,1740,3,9037.95,1
180,8,1740,431,7823.79,1
44,8,1740,24,9199.43,1
68,8,1740,194,7206.13,1
187,8,1740,43,1599.45,1
193,7,1740,210,39283.47,1
1,6,1740,80,20013.64,1
95,7,1740,181,1253.28,1
127,8,1740,54,7814.58,1
27,8,1740,76,1636.67,1
117,8,1740,429,12259.26,1
164,6,1740,169,2331.64,1
142,8,1740,458,5887.59,1
145,6,1740,259,1682.38,1
186,7,1740,422,3778.84,1
14,7,1740,173,3483.0,1
126,8,1740,447,7537.6,1
132,8,1740,171,19319.49,1
72,8,1740,44,4596.92,1
54,6,1740,99,9868.79,1
102,7,1740,256,1737.64,1
191,6,1740,27,9146.08,1
41,6,1740,20,7605.62,1
136,8,1740,244,1612.01,1
98,6,1740,30,7696.92,1
143,7,1740,500,6617.06,1
144,7,1740,246,7836.84,1
114,10,1740,157,2483.72,1
70,9,1740,334,1896.61,1
161,10,1740,15,7530.44,1
133,10,1740,248,5774.47,1
16,10,1740,142,1441.92,1
182,9,1740,105,8813.44,1
165,10,1740,85,1361.63,1
138,9,1740,328,1750.03,1
115,10,1740,529,1303.08,1
153,10,1740,269,7638.28,1
99,9,1740,339,9368.83,1
60,10,1740,152,6693.73,1
3,9,1740,162,9879.56,1
92,9,1740,537,11163.03,1
71,9,1740,515,5431.45,1
23,9,1740,161,3669.12,1
75,9,1740,365,3940.51,1
13,10,1740,144,10046.4,1
84,10,1740,3,9817.72,1
87,10,1740,398,4149.0,1
47,10,1740,516,14509.48,1
12,9,1740,520,2530.41,1
103,9,1740,137,3897.16,1
45,9,1740,402,18192.62,1
8,9,1740,139,1520.92,1
159,9,1740,106,1614.1,1
150,10,1740,376,1575.42,1
167,9,1740,352,1257.23,1
24,9,1740,372,14847.33,1
96,10,1740,255,10637.59,1
25,10,1740,83,5415.86,1
166,10,1740,94,1421.6,1
162,9,1740,378,10711.84,1
154,10,1740,90,12787.53,1
18,10,1740,349,1581.54,1
101,9,1740,249,8911.73,1
57,10,1740,2,7209.92,1
100,10,1740,267,8321.02,1
61,9,1740,528,7704.98,1
52,9,1740,268,3430.69,1
147,2,1771,64,1299.95,1
124,2,1771,329,6752.31,1
175,1,1771,328,2110.43,1
171,1,1771,245,6568.92,1
148,2,1771,65,3670.49,1
5,2,1771,112,1855.55,1
128,1,1771,341,5130.87,1
82,2,1771,43,1321.26,1
28,1,1771,253,1328.35,1
46,1,1771,390,8233.47,1
91,2,1771,233,9109.56,1
176,2,1771,241,1671.24,1
172,1,1771,351,11848.57,1
155,1,1771,121,1668.81,1
19,2,1771,223,1481.88,1
94,1,1771,394,2087.58,1
26,2,1771,350,7635.38,1
55,2,1771,313,2679.61,1
29,1,1771,62,3440.37,1
181,1,1771,249,9235.62,1
118,1,1771,169,1451.11,1
174,1,1771,183,12278.42,1
141,1,1771,63,8469.03,1
188,1,1771,386,12495.85,1
112,2,1771,419,3600.8,1
34,1,1771,16,1361.02,1
69,1,1771,68,3547.08,1
62,1,1771,422,4414.81,1
190,2,1771,254,3403.21,1
17,2,1771,2,4301.54,1
10,2,1771,395,4621.0,1
199,2,1771,116,3919.67,1
76,1,1771,383,4063.07,1
106,2,1771,234,8009.98,1
179,1,1771,12,17549.69,1
111,2,1771,396,8398.7,1
43,1,1771,74,8824.78,1
173,2,1771,53,5483.11,1
183,2,1771,240,19974.95,1
53,2,1771,229,3029.63,1
42,1,1771,177,10647.58,1
116,2,1771,343,4882.98,1
30,2,1771,408,14970.97,1
66,1,1771,115,2542.72,1
35,2,1771,412,1494.53,1
195,2,1771,306,11969.68,1
104,2,1771,36,11820.52,1
73,1,1771,163,1723.42,1
48,1,1771,270,12493.45,1
33,1,1771,27,7641.58,1
135,5,1771,94,1497.73,1
184,3,1771,69,8499.77,1
196,3,1771,125,3731.77,1
78,5,1771,427,1515.36,1
20,5,1771,10,1664.52,1
88,3,1771,87,9409.54,1
39,3,1771,52,3485.46,1
22,3,1771,176,3475.9,1
79,4,1771,142,2151.03,1
37,5,1771,323,3746.73,1
152,3,1771,380,3376.95,1
67,5,1771,40,1398.67,1
192,3,1771,324,15874.85,1
97,3,1771,137,6496.56,1
120,5,1771,303,8201.29,1
122,4,1771,328,1317.44,1
74,4,1771,334,1654.05,1
137,4,1771,17,10066.61,1
4,5,1771,3,8748.45,1
110,3,1771,422,8400.99,1
160,4,1771,54,10598.09,1
40,4,1771,473,5531.58,1
121,3,1771,181,1422.92,1
149,5,1771,171,14459.55,1
90,5,1771,11,6817.1,1
189,5,1771,416,5572.04,1
36,3,1771,13,2778.93,1
156,3,1771,419,4967.46,1
11,3,1771,8,5755.88,1
89,3,1771,149,6115.21,1
185,3,1771,146,4633.47,1
169,3,1771,471,8550.73,1
15,3,1771,335,3786.22,1
168,5,1771,252,12240.81,1
56,4,1771,414,9678.27,1
198,3,1771,80,3912.7,1
59,5,1771,50,4486.06,1
6,5,1771,44,4309.6,1
178,4,1771,330,22058.66,1
64,5,1771,257,3684.14,1
146,5,1771,479,7211.87,1
58,4,1771,248,9275.85,1
140,3,1771,417,14181.25,1
109,3,1771,155,4468.68,1
151,5,1771,331,1790.37,1
139,4,1771,70,1584.56,1
197,5,1771,254,3551.86,1
130,5,1771,245,3756.63,1
2,3,1771,463,1390.78,1
131,3,1771,326,8024.02,1
200,5,1771,318,8859.78,1
85,3,1771,58,11068.83,1
119,5,1771,74,5708.43,1
9,3,1771,72,10902.97,1
38,5,1771,139,2861.71,1
7,5,1771,431,6027.07,1
65,3,1771,311,3680.3,1
123,5,1771,183,8155.11,1
163,4,1771,77,6624.68,1
125,3,1771,113,5125.98,1
32,7,1771,179,3904.91,1
49,7,1771,452,4578.7,1
129,8,1771,487,2136.28,1
157,7,1771,47,4343.95,1
113,6,1771,40,2904.23,1
105,8,1771,443,3593.68,1
81,8,1771,502,1738.21,1
80,6,1771,494,5250.43,1
194,6,1771,450,14810.09,1
21,8,1771,216,26783.79,1
170,7,1771,421,1251.31,1
177,8,1771,49,2244.85,1
50,8,1771,158,4079.76,1
158,7,1771,105,9023.77,1
107,8,1771,39,10383.16,1
93,7,1771,248,3928.92,1
134,8,1771,143,3427.17,1
108,7,1771,8,4871.98,1
51,7,1771,414,16548.76,1
86,7,1771,198,7892.62,1
77,8,1771,266,3732.45,1
83,8,1771,193,1712.04,1
63,7,1771,493,1343.29,1
31,8,1771,3,9037.95,1
180,8,1771,431,7823.79,1
44,8,1771,24,9199.43,1
68,8,1771,194,7206.13,1
187,8,1771,43,1599.45,1
193,7,1771,210,39283.47,1
1,6,1771,80,20013.64,1
95,7,1771,181,1253.28,1
127,8,1771,54,7814.58,1
27,8,1771,76,1636.67,1
117,8,1771,429,12259.26,1
164,6,1771,169,2331.64,1
142,8,1771,458,5887.59,1
145,6,1771,259,1682.38,1
186,7,1771,422,3778.84,1
14,7,1771,173,3483.0,1
126,8,1771,447,7537.6,1
132,8,1771,171,19319.49,1
72,8,1771,44,4596.92,1
54,6,1771,99,9868.79,1
102,7,1771,256,1737.64,1
191,6,1771,27,9146.08,1
41,6,1771,20,7605.62,1
136,8,1771,244,1612.01,1
98,6,1771,30,7696.92,1
143,7,1771,500,6617.06,1
144,7,1771,246,7836.84,1
114,10,1771,157,2483.72,1
70,9,1771,334,1896.61,1
161,10,1771,15,7530.44,1
